ch_0,ch_1,ch_2,ch_3,ch_4,ch_5
0.7319129992577125,0.7119839325204926,0.3519524688996596,0.6022758765680359,0.5717289208296757,0.4175659780913623
0.6955192297897659,0.4670547624342627,-0.1601308833910371,-0.1816786384914131,-0.2300877922482567,-0.3275070529935958
0.1575071822625829,-0.3513420590796828,-1.5400110847063189,-1.810584552999116,-1.7699148393871569,-1.6985248841785574
-1.5684661869185526,-1.86496118212466,0.095256373118732,0.5195139808849851,-0.552161947990027,-0.3281132234691467
0.6388189697343218,-0.1851026615371067,1.1159461668049964,0.4633866454766834,0.3147435879165399,0.4114202140736895
0.9024520326685423,0.4015154992558511,0.2995667703313357,-0.0271409612610108,-0.6575404990148214,-0.8541397822379017
0.9741227076770445,-0.0019459187652622,-1.0438231180233677,-1.6330377898923438,-1.6364461191501731,-0.6899905928107557
1.2001696808123157,-0.6347917405052376,-1.0971170754703383,0.833452742001958,0.5455167385702979,1.0774770661760356
1.7311389255434122,-0.7247061828955441,-0.3648619976133103,0.2992857209099188,0.716866920995087,1.0953219367791052
-0.4702530741437211,0.3397176781075794,-1.2788558036641526,-1.314476831234395,-0.4243340006043613,0.9924359062131014
0.7475380143219215,-1.0661978047441876,-1.0502469755860415,0.7314168069804351,0.3047197250465923,0.037150653425204
0.5097151994117319,-1.2373204420287611,0.1433763507323254,0.1889317042388808,-0.9186757213379452,-1.5498793218063471
-0.5696623590784693,-0.9952307601821716,-0.7686163286012858,-1.4855817756617602,-1.4864724912917295,0.6673699575405135
-1.0587267345356275,-0.3447886000729308,-0.1084291420357627,0.6240278673117257,0.9328403131947872,0.8040965399579515
0.5452912569354673,-0.1573724709580403,-1.2662612278835657,-0.5105103150367962,1.0186971442558477,0.7219830324077402
-0.1854634843100524,-1.4379054122242805,-0.6077680850965137,-0.1753620258277992,0.1144528402025074,0.3325156393159529
-1.761546019721671,-0.2437802388563298,0.3519928457836564,-0.8205092759138045,-1.628061211714948,-1.355622578672968
-0.5075308968345759,1.1177548552078267,-0.7789899032988251,-1.6648368685065829,0.6465933737992915,0.9799997785426297
0.6234648220453077,0.3383667096375465,-1.7354439848944994,0.6298998013102626,0.6614676957402663,1.0172073733356672
0.0287241066755006,-0.7851937079447467,-0.0997870525516571,0.1970574042498355,-0.3342812778011772,0.8234723850363458
-1.7372966562966414,-1.5531677086456352,-1.0131127393629236,-1.4916859762683778,-1.9121203387324652,-0.6446076120393749
-0.3007977387513607,0.2587199706650099,1.081573681064557,0.900112505775897,0.1200786133417345,1.1803805026785126
0.3421120309966606,0.2220029518123916,0.8297242427124163,1.2833761480145478,0.8170287466184416,0.9611251420418804
-0.9876610880859048,-1.2705792390485529,-0.229086461296654,1.494030912966059,1.284930562552221,1.044074232591499
0.2973953677603769,0.6349654458360918,-0.0707505651923567,1.199299760704219,1.7849820029812449,1.6632232416734598
-1.0101516491783378,-0.2589892775557783,-1.3631067823017249,0.3979227923956351,1.5670101020364973,0.1240561678963519
0.367851052927135,-0.4670215260953434,-0.1776068762208881,-0.4935290970636206,1.8386860049873803,1.3220317161328106
-0.8026241366034295,-1.725654753134225,-1.413198524767966,-1.6154967740680377,1.7042840378851718,1.6247807163237218
-0.3098499601476428,0.8168208518186157,0.8730846678140989,0.6987082317608068,1.6878067909874592,1.2829666703875984
-1.4738704120199595,-0.0125557263047069,1.1409332790901312,1.192792461011982,1.9060164662255368,1.153746162394495
0.8838485207228508,0.4117600099635546,0.5029738458518871,1.5694693184774229,0.9426496961004912,0.6868370743001033
1.3765618120306828,-0.036322459612202,-0.6506461496242586,1.734361108528158,1.6111513233953103,1.516318365738451
1.7015728486747284,0.1767424208094574,-1.5105494785040805,1.4034428430182615,1.085686631823343,0.8640063166925381
-0.635078641164561,1.116416813886303,-0.1928714422487369,0.5733730674651392,1.7205680206498504,1.6532979477666123
0.9411195887727616,0.2742463503105151,-1.1780871992876392,-1.119267153185786,1.912575920861772,0.673478544822665
1.233833202023115,-0.3116807644932013,-0.97826691501523,0.3885163427586112,1.8675123270778875,1.602040464638356
